character_idx,character_name,movie_title,dialogue,polarity,subjectivity,intensity,therapist_semantic_score,wise_semantic_score,intelligent_semantic_score
7212,SIDNEY,scream 3,"oh yeah , how ? how be that good news ? use to think have the perfect mom , perfect family . till found out be wrong . she have secret life , and try to understand that , and soon a thought have , more secret . do n't know who my mom be . sometimes feel like 'm just learn about my mother for the first time . you know , with tv and those movie and what not . god sometimes feel like 'm just learn about myself for the first time . like 'm watch my life instead of living in it . hmm . ghost be tough , you ca n't shoot ghost . what do you mean ? excuse me ? must be excite , beautiful place , beautiful people . do you request this case ? 'll call you mark when you catch the killer , detective . you seem to like movie , detective . what do you know about trilogy ? absolutely . why do n't you tell me ? this be my mother , dewey . why do n't you say something ? he be n't superhuman dewey . he be n't superhuman at all . dewey ! it gale ! dewey my god thought you be dead . they 've get her ! where be you dewey ? dewey ? ! ohmigod ! where be you ? ! yeah ? jesus christ dewey help me ! they try to kill me in the bathroom ! the killer ! no 'll be ok . 've get my mace . my knife . these two lethal weapon . listen dewey have to go to the bathroom . can see nothing change . she be randy only girlfriend . . . ever . mm , what waste of silicone . what do my mother have to do with this all dewey ? we 're long way from woodsboro . listen , detective , wan na see this studio where all this shit go down . figure 'd be safe if be at least up here with the people care about . now where this kincaid guy the news be talk about ? found this place from fox tv news report . heh . well it not safe for me up there either . the killer found me dewey . he call me last night . gale watchout ! know ! gale he get dewey ! what be you talk about ? oh my god karen you scar the shit out of me ! what be you do here ? oh , you know , the usual small talk , what new , how ya be , how do you want to die ? hi , gale . 'm glad you 're all right . roman knock it off ! do you people even know why you kill people ? you kill people cause you choose to and not because of any other fuck reason ! ca n't take it anymore . this hollywood exploitation of the nightmare live have to be stop . do this to make you all repent for your sin , and now 'm pleased 've get my message across . . listen , have no time for this . 've heard this shit before ! so let get on with it ! oh my god , angie crick ? from english class ? all the nightmare . all the hell go through be because of you , you spineless bastard ! alright 'm here , now show your face so we can finish this . thought you want me here ? alright , 'm here . now what ? yeah ? where ? where ? you 're dead ! how do know their voice be yes . who be this ? if you lay hand on him 'll fuck kill you ! the final act ? well let play asshole ! no . you do n't kill my mother . billy loomis and stu macher do . you sick fuck 'm trace this call a we speak ! the police be gon na nail your as ! do you want ? who the fuck be this ? 'm sorry , your voice . well then the people you need to call be the police . be you sure ? yes , hi 'm laura , 'm train counselor . how can help you .",0.001524489297113,0.6234299342632676,0.1025236593059936,0.36459723,0.40514436,0.26446295
7295,VIOLA AS THOMAS,shakespeare in love,"oh ! it it oh , it house of repute ! but what of lord wessex ? think the lady be wise to keep your love at distance . for what lady could live up to it close to , when her eye and lip and voice may be no more beautiful than mine ? besides , can lady born to wealth and noble marriage love happily with bankside poet and player ? what of her bosom ? she sings too ? and her voice ? like lark song ? and her lip ? yes , like rain and sun , like cold and heat . be your lady beautiful ? since come to visit from the country , have not see her close . tell me , be she beautiful ? yes , my aunt . but perhaps she wept little . tell me how you love her , will . her letter come to me by the nurse . do she say so ? it be only ours you can know . if you love her , you must do what she asks . be very sorry , sir , have not see act two . no , sir . yes , sir . be you shakespeare ? . . . my hat ? thomas kent . would like to do speech by writer who command the heart of every player .",0.2631684491978609,0.8058823529411764,0.073170731707317,0.36321974,0.33248332,0.25954655
7478,CAMILLE'S VOICE OVER,sounder,": finer spirit boon and guerdon for what they lose on earth by be black . : the chance to soar in the dim blue air above smoke be to their : heart . and to themselves in these day that try their soul : the strange ending of nature they have see , may give the world new point of view and make their love , living , and do precious to all human",0.1244107744107744,0.4208754208754209,1.0,0.3628953,0.3628091,0.20704772
7072,PEGGY,runaway bride,"yes , rub your ear be very soothe . cory do that to me when hyperventilate . his hair any color . never say die . make the shot . do n't be nervous , maggie . let u visualize . remember what bob say ? be the ball . bob be make her visualize the ceremony . oh , sure . that be long time ago . see , she not at all . she very supportive of men this game be pretty important to him . he make in high school , you know . have you listen to his morning show , wake up with ballplayer ? no , she talk about your hair . yep . maggie someone to see you . and you be ? peggy phleming . not the ice skater . no , about her get that asshole from new york fire . it be our experience that anyone with some sort of gewgaw on his loafer end up be another big city reporter want to interview maggie . be you reporter ? quick . very quick . wedding . wedding . you just have to get the rest of your duck in row . okay . want to go to butch for drink or something ? you okay ? 'm closing . let go . not eight no , no . saw eight geese fly in . see , this be mature relationship . she really found it . it for the bell . what happen at the luau ? he go to be the pastor ? would it ? this party be for you and bob . get your mind off the reporter . lighten up , wahine . you 're right . it not funny now . maybe we both grow up . something that brings warmth to my heart . duckbill platypus . 'm not worried about you and cory or cory and me or even that you 're irreversibly screw up . but , maggie , you 've be like this since we be kid . and think now that you be aware of it and that it hurt people feeling , maybe it time to move on with your life and commit to someone of your own , like bob , if he the one . no . you 're quirky . quirky and weird be two different thing . no . 'm weird . weird and mysterious be two different thing . no , do n't think you 're like , 'm charm and mysterious in way that even do n't understand and something about me be cry out for protection from big man like you . very hard to compete with . especially to u married woman who have lose our mystery . why ? know . think sometimes you just sort of with random excess flirtation energy and it just land on anything male that move . yes . good morning to you , too . you look good . he look well with that stuff out of his hair . he an attractive man . where ? not that he do n't deserve to get fire look ! cory go for second sneaky ! it probably because you get him fire . for what reason ? some personal satisfaction ? hold on nobody interview maggie in here unless they 're get haircut . yup ! stop it . when you talk like that , get turn on and it frightens me . you 're goddess ! so mag you 've see this , huh ? yeah . no . no , you tell her . what be unusual about miss carpenter be that she like to dress her men up a groom before she devours them . she have already disembowel six in row by leave them at the altar . ca n't ready anymore .",0.1726040436835891,0.6255298930867115,0.0320855614973262,0.36243078,0.30380312,0.2075828
2999,GINA,the anniversary party,"take good care of it . it not contest . jesus , sally . 'm not the enemy . told his father he 'd be on that flight . be he not go ? book flight . he gon na miss his flight . love her too , joe . happy anniversary . you 're good match , you two . can you help me with this stuff ? 've book you flight and packed you bag . you just need to get into car and go . you need to call your dad . she left note . she in icu . lucy overdose . harry call . let go upstairs , okay ? love you , joe therrian . escape hatch . yeah , but hear she give mean blow job . in cheyene walk ? lucy go to have meltdown . oh , 'm so sorry . saw lucy when be in london , she seem okay . it hard to tell with her . oh , very jealous . just do . jealous ? it must be nice have so many stranger kiss your as all of sudden . direct suit you . sally ? what nose . you miss your call . no , not anymore . happy anniversary , scout . never put myself in harm way . 'm the hire help .",0.3247395833333333,0.6205729166666667,0.0360824742268041,0.36198607,0.28857547,0.13669285
2333,KAY,the godfather,"will you give this letter to michael . will you give this to him . listen tom , let my cab go ; can come in to call another one ? what be that ? 've try call and write . want to reach michael . be it true ? tell me ! michael , it not true . please tell me . will you ? connie and carlo want you to be godfather to their little boy . why be you so cold to her and carlo ? they live with u on the mall now , but you never get close to them . your sister want to ask you something . wake me up when you come to bed ? do n't you want dinner first ? oh michael . when will see you again ? when will see you again ? my parent do n't read the daily news . all right , if you think should n't . ca n't believe the thing the paper be printing . 'm sure most of it not true . can go to the hospital with you ? ok . please say it . tell me you love me . can you say it ? love you . love you . how be your father ? michael michael ? would you like me well if be ingrid bergman ? would you like me well if be nun ? hello this be long distance . have call from new hampshire . michael corleone . one moment please . michael , what be you do ? michael . what time do they expect u ? what will your father say ? just you . we have something for your mother , for sonny , we have the tie for fredo and tom hagen get the reynolds pen use to come down to new york whenever he sang at the capitol and scream my head off . do n't know your family knew johnny fontane . if he your brother , why do he have different name ? how do you do . he come over here ! never know when you 're tell me the truth . michael , love you . michael , do n't want to hear anymore michael you 're try to scare me michael al capone ! you know love spaghetti . yes . tell me . who be he ? why do they bother him on day like this ? they 're talk to themselves . michael , what be those men do ? 've never see anything like it .",0.2145699855699856,0.5202366522366523,0.0742705570291777,0.36058667,0.27544814,0.19929264
2321,BONASERA,the godfather,"yes , understand 'm listen . the don himself be come to me tonight ? anything anything the godfather wish . yes , understand . 'm listen . what do you wish me to do ? godfather . be my friend . america have be good to me then make them suffer a she suffers . how much shall pay you . an eye for an eye ! ask for justice . what do you want of me ? 'll give you anything you want , but do what ask !",0.1374999999999999,0.5,0.0641025641025641,0.35948533,0.26702684,0.18388405
1859,MISS SUMMERS,the seventh victim,"no . it my father want to talk to you you write about cure read your book . the one in which you write about the cure for drinking . be you louis judd ? ward will see you in just few minute . wo n't you wait , judd ?",-0.2,0.1,0.0384615384615384,0.35916352,0.3744346,0.22999239
4490,ALMÁSY,the english patient,"tell me about your garden . every night cut out my heart but in the morning it be full again . 'm sorry , katharine . and good read . do n't waste it . promise 'll come back . promise 'll never leave you . and there plenty of water and food . you can have party . listen to me , katharine . you 've broken your ankle and 'm go to have to try and bind it . think your wrist might be broken , too and some rib , which be why it hurt you to breathe . 'm go to have to walk to el taj . give all the traffic in the desert these day should bump into one army or another before reach there or and his camel . and then 'll be back and we 'll be fine , and 'll never leave you . yes . absolutely . 'm just go to find thing for the fire . know . 'm sorry . 'll make fire . 'll be back . you 're wear the thimble . do n't talk . what ? know , darling , 'm sorry . we 've get to get you out of here . why do he bring you ? katharine ! oh dear god , katharine what be you do here ? dance with me . want to touch you . want the thing which be mine . which belong to me . dance with me . 've watch you on verandah , at garden party , at the race how can you stand there ? how can you ever smile ? a if your life have n't capsize ? be he next ? do you drag him into your little room ? where be it ? be this it ? what ? what ? that boy , that little boy , you be hold his collar , grip his collar , what for ? why do you hold his collar ? just want you to know . 'm not miss you yet . she nod , ca n't find this funny . do n't go over it again , please . 'm not agree . do n't think 'm agree , because 'm not . yes . yes . absolutely . of course . you do n't need to slap my face to make me feel a if you 'd slap my face . do n't care to bargain . it full of saffron , just in case you think 'm give it to you to encourage your sew . yes . different wife . madox know , think . he try to warn me . he keep talk about anna karenina . think it his idea of chat . it my idea of chat . this what it call ? this place , love it this be mine ! 'm ask the king permission to call it the almasy bosphorous . ouch ! see you 're always beating me ! ! ! it long song szerelem mean love and the story there hungarian count , he wanderer , fool . for year he on some kind of quest , who know what ? and then one day he fall under the spell of mysterious english woman harpy who beat him and hit him and he becomes her slave . he sews her clothes , he worship the hem of no , no , it hungarian . my daijka sang it to me . it folk song . 'm try to write with your taste in my mouth . swoon . 'll catch you . can still taste you . ca n't work . ca n't sleep . lady hampton call impatiently . say you 're feel faint the sun . say you 're sick . ownership . be own . when you leave , you should forget me . what do you hate most ? what else ? okay . and what do you love ? say everything . when be you least happy ? when be you most happy ? that make it harder still . you do n't sew at all ! good . believe you still have my book . clifton katharine turn , disgust . no . no , but think do . and the marriage be that fiction ? water ? yes , we have water , we have little in our can , we have water in the radiator which can be drunk . not at all cowardly , extremely practical . come on , come on ! there also plant 've never see it but 'm told you can cut piece the size of heart from this plant and the next day it will be fill with delicious liquid . could ask you , please , to paste you painting into my book ? should like to have them . should be honor . madox will have calculate how many mile , they 'll soon turn around . all true . herodotus , your friend , tell of wind the simoon so evil that nation declare war on it and march out to fight it in full battle dress , their sword raise . there be the harmattan , red wind . which mariner call the sea of darkness . red sand from this wind have flown a far a the south coast of england , produce shower so dense they be mistaken for blood . almasy check to see if katharine be still awake . yes . absolutely . no . in an hour there will be no star . the air be fill with sand . see what happen to them the star . look over there . you should come into the shelter . there really no need . this be just scrapbook . should feel oblige . thank you . we take several photograph , there no need . what this ? do not . pardon ? her or me ? he say be careful . the ostrich be detour . poor man hunt an ostrich , it the method . nothing to do with zerzura . to catch an ostrich you must appear not to move . the man find place where the ostrich feed , wadi , and stand where the ostrich can see him , on the horizon , and do n't move , do n't eat otherwise the ostrich will run . at nightfall , he move , fifty , sixty yard . when the ostrich come the next day , the man be there , but he nearer . haunt the ostrich . mountain curve like woman back , plateau the shape of an ear . this be an incredible story about man hunt an ostrich , he be tell me about zerzura , he think he be there , but his map , the route he describe , he could n't survive the journey now , but he poet , so his map be poetry and now we 're onto an ostrich . 'm tell her your map be poetry . the arab shrug . a the wife of one of our party . be concerned . a say , woman in that part of cairo , european woman , felt oblige to . excuse me ? should be very happy to obtain the correct price for this . apologize if appear abrupt . be rusty at social grace . how do you find cairo ? do you visit the pyramid ? that insult them . this be not worth eight pound , clifton . you 've be cheat , do n't worry , we 'll take it back . which stall ? they do n't see foreign woman in this market . how much do you pay ? how much do you pay ? daskylus 'm sorry what have you notice ? what kind of fossil ? thing be still thing no matter what you place in front of it . big car , slow car , car , still car . thank you . and the people here do n't want u . be you kid ? the egyptian be desperate to get rid of the colonial be n't that right ? their best people get down on hand and knee beg to be spar knighthood . be n't that right ? oops ! must n't say international . dirty word . filthy word . his majesty ! die führer ! il duce . have n't , no . sorry . what ? very well . all the same , , be you would be concerned think the desert be , it for woman it very tough , wonder if it not too much for her . clifton your wife do you think it appropriate to leave her ? safe journey . what kind of photograph ? there you have me . still car . no ! no ! do n't radio anybody , just give me the fuck jeep ! look , listen to me . woman be die my wife ! be die seventy mile from here . have be walk for three day ! do n't want to spell my name , want you to give me this jeep ! count laszlo de almásy . the officer be write this down . glance at his corporal . be not talk sense ? forgive me , 'm , 've be walk , 've there woman badly injured at gilf kebir , in the cave of swimmer . be member of the royal geographical society . what ? no , 'm not think clearly need doctor too , to come with me , can take this vehicle ? 'll pay , of course and some morphine and seventy mile can be back here by dusk . desperately need jeep . there be an accident . could trouble you for some water ? there be no god . but hope someone look after you . goodbye , my friend . they shake hand . tomorrow afternoon . do n't worry . 'll be ready . yes . it be . thanks for the compass . 'll look after it for you . told you so . right . absolutely right , shut up . lashing of apology all round . believe 'm rather late . own the desert . why do they care about our map ? what the matter with you ? in my room . which we could n't explore because of rock , because of , it sloppy . and here and here we could be star at zerzura . no , because you ca n't see from the air ! if you could explore from the air life would be very simple ! look ! what be that ? be that wadi ? that whole spur be real possibility try to get second radiator , we 'll bury it between here and the pottery hill . and well jack . we plan badly . cut the rope . left note , on his blanket . at the next geographical society shall await with great interest the announcement of the slave knot . the girl would n't leave , of course . her father have sell her for camel . he turn over the propeller , the engine crank up . look at them . they 're shrub , small tree . exquisite . and fossilize , rock hard . he walk away to the nose of the plane . her hand and foot be tie . look for the fossil . why should we wait until we 're in london ? this girl be probably twelve year old . fritz ? what be you talk about ? who fritz ? please beg you , beg you , beg you , please listen to me , this be terrible mistake . just stop , please , and listen to me . my wife be die . hey ! hey ! stop this jeep ! let me out of here there woman die , there woman die while 'm hey !",0.0382224462365591,0.5224830389144904,0.0441587479038569,0.35908473,0.27477774,0.10499705
7364,MARY PATRICK,sister act,"sing and the devil will flee ! but then come an angel who whisper these word damnation be all could see my soul be in danger 'd fall from grace hurry , sister ! this be so exhilarate ! all week long , ca n't wait till sunday , when we sing . what be it , mary ? we know you do n't want to bring pain and misery to your friend and neighbor . we 'll pray to find you some honest work . spring be here the sun will shine 'll be his and he 'll be mine we 'll love until the end of time and we 'll never be lonely anymore all right , be , know it ! all my life , 've just be upbeat . optimistic . perky . ca n't help it . even when be little , remember my mother use to say , that child be pure sunshine . she 'll either be nun or stewardess . be ? the dixie cup ? oh my . be just girl . of course . spring be here the sun will shine know . it ancient . two day . an hour or so . chop ? mary clarence , could you ? mary lazarus , you 're terrific , but could you help u ? sure be ! come on in , and sing spell . shuttle , beat , shed . and watch your heddles . you betcha . be n't it lovely ? now 'll demonstrate , and then you can hop right in . you just draw your beater in , keep it press against the pick , and open the shed . then pas your shuttle , beat , and open the next shed . shuttle . beat , beat , shuttle , beat , shed . keep tension on the warp . be that clear ? mary clarence . goose . we 're completely . like all convent . like yours . to sell , of course . hate to say it , but we 're in terrible trouble here at katherine . we need new roof , the furnace be go , and there no money . well , it all come back , in just jiffy . 'm work on , of the convent . the minute saw you . say to myself , she weaver . have you ever use loom ? ? ? mary clarence , that when many of u take final vow . it the last secular music we recall . have n't heard that song in age . the ronettes ? be n't it glorious morning ? good morning , mary clarence . sleep well ? we 've get to save her ! look what she do with the choir . she make u sing beautifully . we sound terrible we need mary clarence . it should be here any minute . be you go to shoot u all , tough guy ? measles . peace on earth . she told u about one . the little sister of the moonlight . in la vega . but why would anyone kidnap nun ? bless her ! there be so many problem in this neighborhood that we could help solve . that why many of u become nun . it marvelous , reverend mother . oh , she do just fine , reverend mother yes ? reverend mother , on behalf of the sister , 'd like to welcome mary clarence to katherine . impossible . christy . excuse me have anyone see nun ? but how do we get there ? it so beautiful she our inspiration ! she be n't nun ? you mean they kidnap her ? we 'll pray and she 'll be there . mary clarence ! sister ! maybe we can get some of the local kid to sing with u . mary clarence you should n't have . where do you get this ? but , reverend mother everyone love our new style . it well than ice cream . he kind . he not like other guy . we do it ! we actually sang chord ! really , mary clarence ? be you choirmistress ? which convent be that , sister ?",0.1391211954561139,0.5677226457117761,0.1677740863787375,0.35891658,0.25079927,0.066025004
5478,ELLIOTT,hellraiser iii: hell on earth,"the box , joey . he want the box . your apartment . this be his first night on earth . he want to close the door behind him . like all lieutenant , he covets command . there gateway to hell through which he can be take back . he have to destroy it . joey , you walk through your window from one reality to another . you 're strong than you think . like you , joey . you ask all the right question . there be something we can do but it will require great courage . he 'll do what he do best . but he 'll do it unfettered . he want to walk the earth forever , indulge his taste for all the myriad subtlety of human suffer . because monster a be be bound by law . the protocol of hell . the box have to be open to let me out . the truly innocent be safe . that no longer true . the shell of the beast have be flesh . what be be out there , joey . in your world . unbound . unstoppable . something bad . the cusp of my life . what be , what be , what will be past , present , future , all bound here at this timeless moment of decision . be an explorer of forbidden vice and pleasure . opening the box be my final act of exploration , of discovery . the war pull poetry out of some of u . others it affected differently . this be me few year later . we 're in india , by the way , and it . be like many survivor . lose soul with nothing left to believe in but gratification . we 'd see god fail , you see . so many dead . for u god , too , fell at flanders . we adjust to the loss . and if we mourn , we mourn in silence . thousand drank themselves to death . others go far . go far . thought be lose soul . but , until this frozen moment , do n't even know what the phrase meant . hell be precisely what be go on , joey . and we have to stop it . because of special obligation , you because you 're the only person who can help . and because you know what be right , and just , and true . will you walk with me while ? well do . brave girl . you 've probably never shaken hand with ghost before , be right ? correct . the field of france . and many dead flower oh . forgive me . my name be spenser . elliott spenser . captain . you have to help me . you will understand . and no , you 're not dream . do you know where we be ?",0.1477443609022556,0.4290413533834587,0.0070588235294117,0.35881191,0.32881027,0.2330387
3176,AUDREY,barton fink,"and my input be mostly editorial , really , when he 'd be barton , honestly , only the last barton ! barton , think we should concentrate on our little well , bill be always the author , so to before what ? well , the basic idea be frequently well this . well , usually , they 're simply morality tale . there good wrestler , and bad wrestler whom he confronts at the end . in between , the good wrestler have love interest or child he have to protect . bill would usually make the good wrestler backwoods type , or convict . and sometimes , instead of waif , he 'd have the wrestler protect an idiot manchild . the studio always hat that . oh , some of the script be so spirit ! yes , 'm afraid have . it alright , barton . you do n't have to write actual scene ? oh , he he drift off . he 'll sleep for while now . what be it you have to do , exactly ? now that all right , barton . everything 'll be all right . hello , barton . if can . he get jealous ; who be this ? hello . barton . empathy require understand . he 'll wander back when he sober and apologize . he always do . no , sometimes he just well , he think about estelle . his wife still life in fayettesville . she disturbed . oh barton , feel so sorry for him ! let him go . know this must look funny . barton . you see , barton , 'm not just bill secretary bill and be love . perhaps the three of u , fink . 'll tell bill you drop by . 'm sure he 'll want to reschedule your appointment . 'll be fine be you writer , mr fink ? be sorry , it so embarassing . he will be when he ca n't write , he drink . 'll try to slip out . if he quiet down , pass out 'm afraid he think well , he say you be buffoon , barton . he becomes irrational all right barton , 'll see if can slip barton , 'm afraid it not good stop it , bill ! not anything , bill . do n't test me . bill that do n't help anything , bill . that hamburger grease , bill .",0.0081459435626102,0.5513999118165784,0.0396600566572237,0.35876784,0.33967975,0.30762416
1854,JASON,the seventh victim,"she 'll have to know some time . that you love mary . verse verse that write . need it . suppose so . can pick him up somewhere . we could tell him . do n't know . 'm look for party merry party . this be the part of new york love . it be old . it have memory . if you listen , the house will speak to you . walt whitman edna vincent millay eugene in their time they 've all live here . mary , when you first come here , told you to look into your heart . you do n't listen to me . you listen to the policeman instead . you do n't find your sister , do you ? but understand her . that may be more important . but 'm well than detective . have an understand of people and love of them an understand of the city but 'm not joking . 'm go to find your sister . good . we all understand each other . you , gregory and . we all know . there be sunlight in the street and work to do . both of you you 're off to work . not be alive , yet every hope have be dead , death can be good . death can be happy if be really die could speak like cyrano my courage like white plume and all the other lovely word with which he greet death . then perhaps you might understand , hate people who try to peddle comfort . but , mary , you should n't mourn for jacqueline . life for her be full of the agony of disorder mind . it well this way . they may have be friend of hers . what wrong , mary ? he love you , mary , and you 'll have to tell him . if it be true there all the more reason for you to find jacqueline . and you believe that ? you go to see redi she told you something what be it ? have begin to write again that whet be do when you come in . thought myself your friend , mary . just be n't enough for friend . it be n't that you say , have to go . what could compel you but you 're happy here you like your work thought your come up here to the third floor to see me it be your advent into my world . it turn out to be . why ? it not searchlight it sword blade cut the blue cloak of prince not star my window through which see the world . it grown big with time 've live here with the romari for ten year the room become part of me . want you to see it to know me well . want you to see my room . want you to see all of it . some time before those nice white glove be dry you 're go to go and find out few thing about redi . look . 'm serious . it real and vary earnest society dangerous society thought it would be , but just to be sure , 'll tell you that the palladists be society of devil worshipper such simple matter . this figure be the symbol of the palladists . that it . and this figure she trace it . the book saw at the library have be marked perfect by the library inspector in march . redi have it out in april . no one else have read it since . but who be judd , psychiatrist . it quite natural that he should read book on the history of old religious society . but why should redi , woman with beauty parlor ? go a detective . found out that redi read the same book a judd . have be at the library . have something even well . yes . and now that 've show you that know that much , and can guess more will you trust me to look for jacqueline ? yes . you will have to make all the joke , because 'm go to be very serious . yes . be go to tell you to look into your own heart do you really want to find your sister ? we be happy , romari , because you have everything and be happy because have nothing to lose . what be you think of , bella ? can eat dry ? bella romari if be not seat , would embrace you in three movement like sonata . ah , my wonderful one . fly with me tonight . we will take your coffee machine and live with the gypsy . 'm good boy , but no one listens to what say . would n't want to take them out . just want to look at them . would it be ask too much , miss gottschalk , for you to get me these book ? yes , louis judd . want to see what they read so 'll know what kind of book to give my friend a present . there nothing nicer for gift than book . what ? 'd like that . it might have . she be very young have an old habit of failure . it would be bad habit to bring to marriage . perhaps want to get thing clear for jacqueline . let her know perhaps . think it time . you 'll have good enough sense to tell u where she be when you know she murderess . she kill man . yes . when tell you . tell me where jacqueline be we 've get to find her . wait there be that other favor . why not let your publisher judge that ? it go beyond that . it praise the goodness of god and the greatness of all his work . should like people to read what 've write . actually want to ask two favor of you one a poet one a detective . uh huh . 've lose my knack . do n't think that you would understand if told you . because there be another girl year ago nice girl . she live on barrow street . saw her with you once saw her with you twice and then never saw her again . that why . see that girl ? that jacqueline sister . it because of her ask . saw you with her last week . knew you 'd be here tonight . where be she ? where be jacqueline gibson ?",0.2008034290271132,0.5151830333409283,0.015639374425023,0.35793233,0.32006598,0.16677862
532,OUTSIDE -,innerspace,"ryuji bandaio . grown near here . joe it not love . it like . it real strong like . and get your information . now , get off my back ! joe what ability ? ? ? joe what do some island have to do with this ? it mistake ? joe go to , what the hell do that mean ! ! !",-0.0220703125,0.5375,0.28,0.35599947,0.2632498,0.2605198
7722,BETTY,sunset blvd.,"goodbye , gillis . just think picture should say little something . schaefer . betty schaefer . and right now wish could crawl into hole and pull it in after me . just rehash of something that be n't very good to begin with . it from hunger . hello , sheldrake . on that base load . cover it with synopsis . but would n't bother . joe , ca n't look at you any more . if you love me , joe . come on , joe . no , no ! have n't heard any of this . never get those telephone call . 've never be in this house get your thing together . let get out of here . no . do n't come here to see house . what about norma desmond ? why do she call me ? that be norma desmond on the phone ? whose ? whose house be it ? this be where you live ? do n't know why 'm so scar , joe . be it something awful ? you do . of course love him . always will . 'm just not in love with him any more . do n't want it now . he want me to come on to arizona . he say it only oosts two dollar to get married there . it would kind of save u honeymoon . it nothing . get telegram from artie . just do n't . something come up . do n't want to talk about it . be ? 'm sorry . . it must be my new shampoo . if you please . not once . what wrong with be on the other side of the camera ? it really more fun . not at all . it taught me little sense . get me job in the mail room , work up to the stenographic . now 'm reader should be . it cost three hundred dollar . third . grandma do stunt work for pearl white . come from picture family . naturally they take it for grant be to become great star . so have ten year of dramatic lesson , diction , dance . then the studio make test . well , they do n't like my nose it slant this way little . go to doctor and have it fix . they make more test , and they be crazy about my nose only they do n't like my act . be born just two block from this studio . right on lemon grove avenue . father be head trician here till he die . mother still work in wardrobe . look at this street . all board , all hollow , all phoney . all do with mirror . like it well than any street in the world . maybe because use to play here when be kid . it that old familiar story , you help timid little soul across crowd street . she turn out to be multimillionaire and leaf you all her money . 'll say . this be solid gold . 'm sorry . do n't usually read private cigarette case . who norma ? do n't you sometimes hate yourself ? it will ? what good about it ? miss him something fierce . oh , you come on back . let me show you where it fit in . be you kid ? because think it good . honest to goodness , hate you . you 're tough , all right . nobody can be that busy . think so . they 're on location in arizona , shoot western . 'm free every even , every end . if you want , we could work at your place . we 're engage . could n't we work in the evening ? six in the morning ? this next month 'm completely at your disposal . artie be out of town . 'm not good enough to write it alone . we 'll have to do it together . 'll make it short . now see her teach day class while he teach night school . the first time they meet this story be about teacher their threadbare life , their struggle . here be people do the most important job in the world , and they have to wprry about get enough money to their shoe . to me it can be a excite a any chase , any gunplay . see if they make sense . to begin with , think you should throw out all that psychological stuff explore killer sick mind . you know , 'd take you up on that in minute . 'm just not good enough to do it all by myself . why should you do that ? well , for heaven sake ! you sure have . it not your career it mine . kind of hop to get in on this deal . do n't want to be reader all my life . want to write . tell you this be half sell . 've get twenty page of note . 've get pretty good character for the man . where the story ? bluffed it out with few notion of my own . it really just springboard . it need work . into something for barbara wyck . they have commitment with barbara stanwyck . he think it could be make into something . dark window . get him all hopped up about it . sheldrake like that angle about the teacher . call your agent . call the screen writer guild . finally your old apartment give me some crestview number . there be always somebody with an accent growl at me . you be not there . you be not to be spoken to . they never heard of you . stop it , artie , will you ? where have you be keep self ? 've get the most wonderful news for you . you do n't know how glad be to see youl with wildly beating heart . you wo n't . 'll get u refill of this awful stuff . no , phillip , no . we must be strong . you 're still wear the uniform of the coldstream guard ! furthermore , you can have the phone now . phillip , you 're mad ! be you hungry ? we could make some paper boat and have regatta . or should we just turn on the shower ? a for instance ? 'm serious . 've get few idea . drop that attitude . here thing really worth while . maybe that why it good . it true , it move . now why do n't you use that character the flashback in the courtroom , when she tell about be school teacher . be there someplace we can talk ? except for about six page . you 've get flashback there do n't . there one call window something with window . felt little guilty , so get out some of your old story . 've be hop to run into you . you forgot this . hurt feeling department . let me help you . betty schaeter , sheldrake office . so you take plot , make it glossy , make it slick perhaps the reason hat base load be that knew your name . 'd always heard you have some talent . 'm sorry , gillis , but just do n't think it any good . found it flat and banal .",0.0700621669309787,0.5318916177332019,0.0262008733624454,0.3554926,0.3131108,0.19924359
